Time,SSID,BSSID,Vendor,RSSI,Score,Reason
21:21:48,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
21:21:48,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
21:21:48,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
21:21:49,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
21:21:49,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
21:21:49,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
21:21:51,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
21:21:51,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
21:21:51,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
21:21:52,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
21:21:52,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
21:21:52,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
21:21:54,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
21:21:54,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
21:21:54,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
