Time,SSID,BSSID,Vendor,RSSI,Score,Reason
06:09:47,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:09:49,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:09:49,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
06:09:49,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:09:50,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:09:50,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
06:09:50,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:09:52,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:09:52,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
06:09:52,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:09:53,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:09:53,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
06:09:53,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:09:55,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:09:55,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
06:09:55,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:09:56,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:09:56,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:09:56,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:09:58,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:09:58,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:09:58,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:09:59,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:09:59,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:09:59,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:01,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:10:01,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
06:10:01,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:10:02,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:10:02,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:10:02,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:04,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,3,RSSI Spike
06:10:04,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
06:10:04,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:10:05,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:10:05,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:10:05,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:10:07,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,3,RSSI Spike
06:10:07,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
06:10:07,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:08,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:10:08,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
06:10:08,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:10:10,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:10:10,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
06:10:10,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:10:11,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:11,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:11,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:13,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:13,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:13,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:10:14,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:14,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:14,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:16,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:10:16,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:10:16,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:10:17,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:10:17,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
06:10:17,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:10:19,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:10:19,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
06:10:19,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:10:20,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:10:20,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:10:20,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:10:22,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:10:22,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:22,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:23,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:10:23,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
06:10:23,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:10:25,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:10:25,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:10:25,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:26,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:26,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:26,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:10:28,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:28,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:28,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:29,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:29,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
06:10:29,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:10:31,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,3,RSSI Spike
06:10:31,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:31,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:10:32,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:10:32,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
06:10:32,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:34,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:10:34,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:34,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:35,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:10:35,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:35,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:37,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:10:37,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
06:10:37,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:38,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:10:38,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:10:38,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:40,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:10:40,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
06:10:40,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:41,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:41,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
06:10:41,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:10:43,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:43,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
06:10:43,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:44,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:44,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
06:10:44,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:10:46,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:10:46,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:10:46,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:10:47,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:10:47,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:10:47,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:49,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:10:49,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:10:49,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:50,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:10:50,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:10:50,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:10:52,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,3,RSSI Spike
06:10:52,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:10:52,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:10:53,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:10:53,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:10:53,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:10:55,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:10:55,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:10:55,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:10:56,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:56,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:10:56,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:10:58,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:58,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:10:58,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:10:59,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:10:59,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:10:59,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:11:01,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:11:01,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:01,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:11:02,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:11:02,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:11:02,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:04,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:11:04,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:11:04,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:11:05,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:11:05,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:05,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:11:07,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:11:07,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:07,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:11:08,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,3,RSSI Spike
06:11:08,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:08,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:10,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:11:10,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:11:10,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:11:11,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:11,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:11:11,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:11:13,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:13,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:13,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:14,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:14,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:11:14,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:11:16,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:11:16,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:11:16,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:17,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:11:17,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:11:17,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:11:19,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:11:19,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:11:19,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:11:20,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:11:20,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:11:20,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:22,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:11:22,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:11:22,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:23,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:11:23,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:11:23,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:11:25,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:11:25,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:25,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:11:26,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:26,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:11:26,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:28,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:28,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:11:28,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:11:29,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:29,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:11:29,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:11:31,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,3,RSSI Spike
06:11:31,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:11:31,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:11:32,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:11:32,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:11:32,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:11:34,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:11:34,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,7,Deauth Attack
06:11:34,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:11:35,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:11:35,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:11:35,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:37,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,3,RSSI Spike
06:11:37,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,7,Deauth Attack
06:11:37,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:38,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,3,RSSI Spike
06:11:38,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:11:38,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:40,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,3,RSSI Spike
06:11:40,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:11:40,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,1,
06:11:41,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:41,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:41,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,1,
06:11:43,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:43,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:43,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,1,
06:11:44,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,3,RSSI Spike
06:11:44,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,7,Deauth Attack
06:11:44,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,1,
06:11:46,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,3,RSSI Spike
06:11:46,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,7,Deauth Attack
06:11:46,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
06:11:47,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,3,RSSI Spike
06:11:47,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,7,Deauth Attack
06:11:47,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,1,
