Time,SSID,BSSID,Vendor,RSSI,Score,Reason
13:05:15,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
13:05:17,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
13:05:17,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
13:05:17,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
13:05:18,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
13:05:18,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
13:05:18,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
13:05:20,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
13:05:20,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
13:05:20,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
13:05:21,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
13:05:21,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
13:05:21,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
13:05:23,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
13:05:23,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
13:05:23,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
13:05:24,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
13:05:24,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
13:05:24,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
13:05:26,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:26,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
13:05:26,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
13:05:27,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:27,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
13:05:27,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
13:05:29,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:29,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
13:05:29,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
13:05:30,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
13:05:30,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
13:05:30,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
13:05:32,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
13:05:32,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
13:05:32,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
13:05:33,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
13:05:33,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
13:05:33,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
13:05:35,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
13:05:35,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
13:05:35,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
13:05:36,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
13:05:36,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
13:05:36,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
13:05:38,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-58,1,
13:05:38,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
13:05:38,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
13:05:39,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
13:05:39,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
13:05:39,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
13:05:41,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:41,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
13:05:41,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
13:05:42,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:42,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
13:05:42,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
13:05:44,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:44,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
13:05:44,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
13:05:45,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
13:05:45,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
13:05:45,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
13:05:47,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-62,1,
13:05:47,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
13:05:47,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
13:05:48,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
13:05:48,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
13:05:48,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-64,3,RSSI Spike
13:05:50,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
13:05:50,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
13:05:50,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
13:05:51,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
13:05:51,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
13:05:51,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
13:05:53,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-60,1,
13:05:53,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
13:05:53,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
13:05:54,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
13:05:54,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-50,5,Deauth Attack
13:05:54,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-65,3,RSSI Spike
13:05:56,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:56,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-48,5,Deauth Attack
13:05:56,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
13:05:57,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:57,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
13:05:57,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
13:05:59,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-40,1,
13:05:59,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-52,5,Deauth Attack
13:05:59,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-63,3,RSSI Spike
13:06:00,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-61,1,
13:06:00,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-49,5,Deauth Attack
13:06:00,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-67,3,RSSI Spike
13:06:02,Ma_Box_Orange,E8:ED:F3:11:22:33,Sagemcom (Orange),-59,1,
13:06:02,Hacker_Alfa,00:C0:CA:88:99:AA,Alfa Network,-51,5,Deauth Attack
13:06:02,Ma_B0x_Orange,FF:EE:DD:44:55:66,Unknown,-66,3,RSSI Spike
