Timestamp,SSID,BSSID,Channel,RSSI,Score,Reason
2026-02-11 06:03:47,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-60,4,N/A
2026-02-11 06:03:47,iPhone_Guest,00:03:93:44:55:66,6,-69,3,RSSI Spike (2.9σ)
2026-02-11 06:03:47,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-66,1,N/A
2026-02-11 06:03:47,Hacker_Device,00:C0:CA:88:99:AA,11,-54,3,RSSI Spike (3.3σ)
2026-02-11 06:03:47,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,4,N/A
2026-02-11 06:03:48,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-58,4,N/A
2026-02-11 06:03:48,iPhone_Guest,00:03:93:44:55:66,6,-72,3,RSSI Spike (2.9σ)
2026-02-11 06:03:48,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-65,1,N/A
2026-02-11 06:03:48,Hacker_Device,00:C0:CA:88:99:AA,11,-54,3,RSSI Spike (3.3σ)
2026-02-11 06:03:48,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,4,N/A
2026-02-11 06:03:50,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-60,4,N/A
2026-02-11 06:03:50,iPhone_Guest,00:03:93:44:55:66,6,-72,3,RSSI Spike (2.9σ)
2026-02-11 06:03:50,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-66,1,N/A
2026-02-11 06:03:50,Hacker_Device,00:C0:CA:88:99:AA,11,-57,3,RSSI Spike (3.3σ)
2026-02-11 06:03:50,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,4,N/A
2026-02-11 06:03:51,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-58,4,N/A
2026-02-11 06:03:51,iPhone_Guest,00:03:93:44:55:66,6,-69,3,RSSI Spike (2.9σ)
2026-02-11 06:03:51,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-65,1,N/A
2026-02-11 06:03:51,Hacker_Device,00:C0:CA:88:99:AA,11,-55,3,RSSI Spike (3.3σ)
2026-02-11 06:03:51,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,6,Jitter/Timing Anomaly
2026-02-11 06:03:53,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-60,4,N/A
2026-02-11 06:03:53,iPhone_Guest,00:03:93:44:55:66,6,-72,3,RSSI Spike (2.9σ)
2026-02-11 06:03:53,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-65,1,N/A
2026-02-11 06:03:53,Hacker_Device,00:C0:CA:88:99:AA,11,-57,3,RSSI Spike (3.3σ)
2026-02-11 06:03:53,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,6,Jitter/Timing Anomaly
2026-02-11 06:03:54,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-59,4,N/A
2026-02-11 06:03:54,iPhone_Guest,00:03:93:44:55:66,6,-72,3,RSSI Spike (2.9σ)
2026-02-11 06:03:54,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-63,1,N/A
2026-02-11 06:03:54,Hacker_Device,00:C0:CA:88:99:AA,11,-55,3,RSSI Spike (3.3σ)
2026-02-11 06:03:54,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,6,Jitter/Timing Anomaly
2026-02-11 06:03:56,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-58,4,N/A
2026-02-11 06:03:56,iPhone_Guest,00:03:93:44:55:66,6,-71,3,RSSI Spike (2.9σ)
2026-02-11 06:03:56,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-63,1,N/A
2026-02-11 06:03:56,Hacker_Device,00:C0:CA:88:99:AA,11,-54,3,RSSI Spike (3.3σ)
2026-02-11 06:03:56,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,6,Jitter/Timing Anomaly
2026-02-11 06:03:57,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-60,4,N/A
2026-02-11 06:03:57,iPhone_Guest,00:03:93:44:55:66,6,-71,3,RSSI Spike (2.9σ)
2026-02-11 06:03:57,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-67,1,N/A
2026-02-11 06:03:57,Hacker_Device,00:C0:CA:88:99:AA,11,-53,3,RSSI Spike (3.3σ)
2026-02-11 06:03:57,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,6,Jitter/Timing Anomaly
2026-02-11 06:03:59,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-62,4,N/A
2026-02-11 06:03:59,iPhone_Guest,00:03:93:44:55:66,6,-71,3,RSSI Spike (2.9σ)
2026-02-11 06:03:59,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-64,1,N/A
2026-02-11 06:03:59,Hacker_Device,00:C0:CA:88:99:AA,11,-54,3,RSSI Spike (3.3σ)
2026-02-11 06:03:59,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,6,Jitter/Timing Anomaly
2026-02-11 06:04:00,Ma_Box_Orange,E8:ED:F3:11:22:33,1,-61,4,N/A
2026-02-11 06:04:00,iPhone_Guest,00:03:93:44:55:66,6,-68,3,RSSI Spike (2.9σ)
2026-02-11 06:04:00,Ma_B0x_Orange,FF:EE:DD:44:55:66,1,-63,1,N/A
2026-02-11 06:04:00,Hacker_Device,00:C0:CA:88:99:AA,11,-56,3,RSSI Spike (3.3σ)
2026-02-11 06:04:00,Ma_Box_Orange,FF:FF:FF:EE:EE:EE,1,-35,6,Jitter/Timing Anomaly
