Timestamp,SSID,BSSID,Channel,RSSI,Score,Reason
2026-02-11 04:53:03,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-59,5,RSSI Spike (2.8σ)
2026-02-11 04:53:03,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-65,1,N/A
2026-02-11 04:53:03,Starbucks_Guest,12:34:56:78:9A:BC,11,-85,1,N/A
2026-02-11 04:53:03,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:05,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-64,5,RSSI Spike (2.8σ)
2026-02-11 04:53:05,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-73,1,N/A
2026-02-11 04:53:05,Starbucks_Guest,12:34:56:78:9A:BC,11,-84,1,N/A
2026-02-11 04:53:05,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:06,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-57,5,RSSI Spike (2.8σ)
2026-02-11 04:53:06,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-75,1,N/A
2026-02-11 04:53:06,Starbucks_Guest,12:34:56:78:9A:BC,11,-78,1,N/A
2026-02-11 04:53:06,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:08,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-55,5,RSSI Spike (2.8σ)
2026-02-11 04:53:08,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-67,1,N/A
2026-02-11 04:53:08,Starbucks_Guest,12:34:56:78:9A:BC,11,-83,1,N/A
2026-02-11 04:53:08,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:09,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-57,5,RSSI Spike (2.8σ)
2026-02-11 04:53:09,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-74,1,N/A
2026-02-11 04:53:09,Starbucks_Guest,12:34:56:78:9A:BC,11,-78,1,N/A
2026-02-11 04:53:09,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:11,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-56,5,RSSI Spike (2.8σ)
2026-02-11 04:53:11,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-66,1,N/A
2026-02-11 04:53:11,Starbucks_Guest,12:34:56:78:9A:BC,11,-78,1,N/A
2026-02-11 04:53:11,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:12,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-62,5,RSSI Spike (2.8σ)
2026-02-11 04:53:12,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-67,1,N/A
2026-02-11 04:53:12,Starbucks_Guest,12:34:56:78:9A:BC,11,-78,1,N/A
2026-02-11 04:53:12,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:14,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-55,5,RSSI Spike (2.8σ)
2026-02-11 04:53:14,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-66,1,N/A
2026-02-11 04:53:14,Starbucks_Guest,12:34:56:78:9A:BC,11,-80,1,N/A
2026-02-11 04:53:14,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:15,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-57,5,RSSI Spike (2.8σ)
2026-02-11 04:53:15,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-74,1,N/A
2026-02-11 04:53:15,Starbucks_Guest,12:34:56:78:9A:BC,11,-79,1,N/A
2026-02-11 04:53:15,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:17,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-64,5,RSSI Spike (2.8σ)
2026-02-11 04:53:17,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-71,1,N/A
2026-02-11 04:53:17,Starbucks_Guest,12:34:56:78:9A:BC,11,-84,1,N/A
2026-02-11 04:53:17,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:18,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-63,5,RSSI Spike (2.8σ)
2026-02-11 04:53:18,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-68,1,N/A
2026-02-11 04:53:18,Starbucks_Guest,12:34:56:78:9A:BC,11,-78,1,N/A
2026-02-11 04:53:18,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:20,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-60,5,RSSI Spike (2.8σ)
2026-02-11 04:53:20,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-66,1,N/A
2026-02-11 04:53:20,Starbucks_Guest,12:34:56:78:9A:BC,11,-76,1,N/A
2026-02-11 04:53:20,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:21,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-60,5,RSSI Spike (2.8σ)
2026-02-11 04:53:21,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-71,1,N/A
2026-02-11 04:53:21,Starbucks_Guest,12:34:56:78:9A:BC,11,-78,1,N/A
2026-02-11 04:53:21,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:23,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-65,5,RSSI Spike (2.8σ)
2026-02-11 04:53:23,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-65,1,N/A
2026-02-11 04:53:23,Starbucks_Guest,12:34:56:78:9A:BC,11,-80,1,N/A
2026-02-11 04:53:23,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:24,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-59,5,RSSI Spike (2.8σ)
2026-02-11 04:53:24,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-75,1,N/A
2026-02-11 04:53:24,Starbucks_Guest,12:34:56:78:9A:BC,11,-83,1,N/A
2026-02-11 04:53:24,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:26,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-62,5,RSSI Spike (2.8σ)
2026-02-11 04:53:26,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-67,1,N/A
2026-02-11 04:53:26,Starbucks_Guest,12:34:56:78:9A:BC,11,-84,1,N/A
2026-02-11 04:53:26,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:27,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-56,5,RSSI Spike (2.8σ)
2026-02-11 04:53:27,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-70,1,N/A
2026-02-11 04:53:27,Starbucks_Guest,12:34:56:78:9A:BC,11,-80,1,N/A
2026-02-11 04:53:27,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:29,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-65,5,RSSI Spike (2.8σ)
2026-02-11 04:53:29,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-65,1,N/A
2026-02-11 04:53:29,Starbucks_Guest,12:34:56:78:9A:BC,11,-80,1,N/A
2026-02-11 04:53:29,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:30,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-60,5,RSSI Spike (2.8σ)
2026-02-11 04:53:30,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-67,1,N/A
2026-02-11 04:53:30,Starbucks_Guest,12:34:56:78:9A:BC,11,-81,1,N/A
2026-02-11 04:53:30,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:32,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-64,5,RSSI Spike (2.8σ)
2026-02-11 04:53:32,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-71,1,N/A
2026-02-11 04:53:32,Starbucks_Guest,12:34:56:78:9A:BC,11,-77,1,N/A
2026-02-11 04:53:32,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:33,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-56,5,RSSI Spike (2.8σ)
2026-02-11 04:53:33,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-68,1,N/A
2026-02-11 04:53:33,Starbucks_Guest,12:34:56:78:9A:BC,11,-84,1,N/A
2026-02-11 04:53:33,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:35,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-59,5,RSSI Spike (2.8σ)
2026-02-11 04:53:35,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-65,1,N/A
2026-02-11 04:53:35,Starbucks_Guest,12:34:56:78:9A:BC,11,-84,1,N/A
2026-02-11 04:53:35,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:36,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-58,5,RSSI Spike (2.8σ)
2026-02-11 04:53:36,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-74,1,N/A
2026-02-11 04:53:36,Starbucks_Guest,12:34:56:78:9A:BC,11,-77,1,N/A
2026-02-11 04:53:36,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:38,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-58,5,RSSI Spike (2.8σ)
2026-02-11 04:53:38,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-65,1,N/A
2026-02-11 04:53:38,Starbucks_Guest,12:34:56:78:9A:BC,11,-83,1,N/A
2026-02-11 04:53:38,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:39,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-55,5,RSSI Spike (2.8σ)
2026-02-11 04:53:39,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-68,1,N/A
2026-02-11 04:53:39,Starbucks_Guest,12:34:56:78:9A:BC,11,-84,1,N/A
2026-02-11 04:53:39,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:41,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-58,5,RSSI Spike (2.8σ)
2026-02-11 04:53:41,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-67,1,N/A
2026-02-11 04:53:41,Starbucks_Guest,12:34:56:78:9A:BC,11,-80,1,N/A
2026-02-11 04:53:41,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:42,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-58,5,RSSI Spike (2.8σ)
2026-02-11 04:53:42,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-72,1,N/A
2026-02-11 04:53:42,Starbucks_Guest,12:34:56:78:9A:BC,11,-75,1,N/A
2026-02-11 04:53:42,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:44,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-63,5,RSSI Spike (2.8σ)
2026-02-11 04:53:44,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-72,1,N/A
2026-02-11 04:53:44,Starbucks_Guest,12:34:56:78:9A:BC,11,-80,1,N/A
2026-02-11 04:53:44,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:45,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-63,5,RSSI Spike (2.8σ)
2026-02-11 04:53:45,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-75,1,N/A
2026-02-11 04:53:45,Starbucks_Guest,12:34:56:78:9A:BC,11,-84,1,N/A
2026-02-11 04:53:45,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:47,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-57,5,RSSI Spike (2.8σ)
2026-02-11 04:53:47,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-68,1,N/A
2026-02-11 04:53:47,Starbucks_Guest,12:34:56:78:9A:BC,11,-79,1,N/A
2026-02-11 04:53:47,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:48,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-65,5,RSSI Spike (2.8σ)
2026-02-11 04:53:48,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-71,1,N/A
2026-02-11 04:53:48,Starbucks_Guest,12:34:56:78:9A:BC,11,-76,1,N/A
2026-02-11 04:53:48,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
2026-02-11 04:53:50,Ma_Box_Maison,AA:BB:CC:11:22:33,1,-59,5,RSSI Spike (2.8σ)
2026-02-11 04:53:50,Free_WiFi_Public,DE:AD:BE:EF:00:01,6,-67,1,N/A
2026-02-11 04:53:50,Starbucks_Guest,12:34:56:78:9A:BC,11,-75,1,N/A
2026-02-11 04:53:50,Ma_Box_Maison,FF:FF:FF:EE:EE:EE,1,-30,5,Jitter/Timing Anomaly
